OSU 80 Ton Compressor Load Stand
J Singleton
Measured on:
Wednesday, February 6, 2019
6:57:10 PM

1
Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe,Bypass Position,Water Pump Speed,MG,SG,ML,SL
psia,F,psia,F,lbm/min,lbm/min,Hz,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,F,F,F,,Hz,,,,
40.348111,50.860527,138.517103,151.820087,48.172280,42.606052,59.799259,12.700020,136.115873,0.506198,50.118801,40.871182,149.981769,138.051486,146.214151,137.143318,82.862685,136.652931,0.002004,0.014969,32.000000,-237.306344,137.458280,0.147433,13.528567,0.649296,188677.714876,0.903918,21.356600,16.100575,3.432092,68.439356,74.793311,87.662142,10.000000,47.050838,45.700000,50.786570,22.556962,13.003784
40.339388,50.858329,138.446645,151.845045,48.298753,42.606055,59.804944,12.700135,136.088994,0.506040,50.122548,40.862471,150.010673,138.022198,146.240538,137.114845,82.857804,136.623983,0.002002,0.014950,32.000000,-237.306205,137.432476,0.147610,13.528364,0.649865,188594.747572,0.904967,21.373083,16.093013,3.434386,68.443068,74.786275,87.668637,10.000000,46.993368,45.700000,50.863497,22.556962,13.004418
40.331066,50.861561,138.487959,151.873063,48.102138,42.605735,59.797038,12.699670,136.057152,0.506323,50.130208,40.852585,150.044419,137.988881,146.271043,137.080430,82.851994,136.591963,0.002011,0.014968,32.000000,-237.306603,137.402635,0.147398,13.523004,0.649600,188565.999821,0.903616,21.388952,16.084094,3.433051,68.449457,74.778514,87.677746,10.000000,46.984713,45.700000,50.952903,22.556962,13.005733
40.325226,50.866017,138.431762,151.897713,47.970165,42.605493,59.803476,12.700201,136.009256,0.918851,50.153954,40.848851,150.076652,137.956405,146.300854,137.048147,82.847147,136.557434,0.002005,0.015009,32.000000,-237.306242,137.292336,0.290077,13.523212,0.649468,188571.278352,0.903736,21.397371,16.075023,3.432046,68.455774,74.771595,87.686457,10.000000,46.949479,45.700000,51.042765,22.556962,13.007343
40.326357,50.875957,138.389259,151.915886,47.785559,42.605362,59.743920,12.700484,135.982432,1.043832,50.181962,40.850466,150.101705,137.931271,146.324442,137.021999,82.842945,136.528588,0.002002,0.014987,32.000000,-237.306155,137.261771,0.320061,13.535375,0.650012,188578.231391,0.904058,21.410732,16.065398,3.433779,68.461053,74.766122,87.693956,10.000000,46.904194,45.700000,51.110727,22.556962,13.009407
40.331758,50.891980,138.340124,151.933730,47.388075,42.605011,59.780372,12.701484,135.950814,1.043549,50.209342,40.852617,150.129832,137.900221,146.350456,136.988927,82.836945,136.498588,0.002000,0.014997,32.000000,-237.305327,137.228037,0.320292,13.531331,0.649877,188585.160302,0.904108,21.422297,16.053597,3.432882,68.468975,74.759321,87.702638,10.000000,46.855703,45.700000,51.188261,22.556962,13.012728
40.337319,50.901355,138.288363,151.943019,47.052636,42.604914,59.752377,12.701929,135.928339,1.043812,50.224164,40.856193,150.146489,137.878846,146.368645,136.965488,82.832918,136.477667,0.002022,0.015037,32.000000,-237.304896,137.205119,0.320144,13.528895,0.649124,188592.580029,0.905002,21.430861,16.043890,3.431732,68.473115,74.754768,87.708205,10.000000,46.805791,45.700000,51.235714,22.556962,13.014828
40.343957,50.911189,138.280979,151.952034,46.677338,42.604806,59.581324,12.702129,135.901677,1.043511,50.237668,40.863373,150.165825,137.849896,146.391657,136.942480,82.827712,136.449937,0.002037,0.015035,32.000000,-237.304703,137.173702,0.319930,13.534156,0.649074,188602.829580,0.904349,21.440309,16.035422,3.430054,68.478493,74.750026,87.716048,10.000000,46.811168,45.700000,51.294657,22.556962,13.017187
40.353139,50.918432,138.231040,151.958229,46.489341,42.604964,59.823402,12.702875,135.866908,1.044034,50.254515,40.875847,150.185169,137.818816,146.419037,136.914913,82.820465,136.419037,0.002025,0.015023,32.000000,-237.303967,137.143529,0.319843,13.548976,0.648917,188608.792389,0.904657,21.442916,16.029357,3.428298,68.484961,74.744989,87.724433,10.000000,46.769348,45.700000,51.364112,22.556962,13.017187
40.369677,50.926019,138.201034,151.960740,46.423669,42.604990,59.805567,12.703016,135.838060,1.043881,50.265792,40.895380,150.199092,137.790758,146.442083,136.886983,82.815343,136.392973,0.001991,0.015044,32.000000,-237.303789,137.106863,0.319640,13.555079,0.648554,188615.532343,0.907114,21.444669,16.021185,3.427551,68.490299,74.741020,87.731539,10.000000,46.712499,45.700000,51.413738,22.556962,14.017187
