OSU 80 Ton Compressor Load Stand
J Singleton
Measured on:
Wednesday, December 19, 2018
3:22:33 PM
45/100
1
Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe,Bypass Position,Water Pump Speed,MG,SG,ML,SL
psia,F,psia,F,lbm/min,lbm/min,Hz,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,F,F,F,,Hz,,,,
54.966211,65.166165,138.952112,142.520254,62.914446,57.743447,59.297033,12.811195,135.542012,0.893406,65.150653,55.559318,141.334330,137.556576,139.014871,136.454893,78.012322,135.893875,0.001878,-1.910363,32.000000,-237.195403,136.599886,0.260458,13.492829,0.661064,266304.870604,0.913915,19.958129,20.563883,2.528762,68.726493,69.822393,88.237195,100.000000,36.851438,81.580000,36.022680,21.010000,15.312417
54.965049,65.166660,138.962152,142.520070,62.880145,57.743512,59.295688,12.810988,135.542107,0.893519,65.151948,55.555270,141.334289,137.554419,139.014261,136.456227,78.013655,135.889678,0.001890,-1.910364,32.000000,-237.195662,136.601028,0.260060,13.490534,0.661118,266306.971686,0.914287,19.957458,20.567298,2.528236,68.732311,69.821229,88.236959,100.000000,36.847203,81.580000,36.017774,21.010000,15.312765
54.966364,65.166871,139.008850,142.520131,62.882115,57.743418,59.317023,12.813052,135.544514,0.893450,65.150227,55.562010,141.333303,137.554771,139.012322,136.457874,78.012599,135.892008,0.001888,-1.910368,32.000000,-237.193534,136.607703,0.260312,13.488568,0.661062,266307.157568,0.914196,19.957631,20.567885,2.527955,68.734885,69.819208,88.235659,100.000000,36.878032,81.580000,36.009402,21.010000,15.313037
54.968871,65.166789,138.977509,142.520064,62.841409,57.743350,59.269821,12.813456,135.547815,0.893644,65.148928,55.566622,141.332370,137.555906,139.011456,136.459191,78.011520,135.890943,0.001904,-1.910412,32.000000,-237.193176,136.612943,0.260570,13.491750,0.661245,266306.532717,0.914240,19.959241,20.564522,2.528191,68.736880,69.817370,88.234567,100.000000,36.883250,81.580000,35.999205,21.010000,15.313320
54.969359,65.166594,138.984125,142.520078,62.832631,57.743405,59.292394,12.813413,135.549197,0.902180,65.148228,55.561325,141.331363,137.556101,139.010504,136.457427,78.010751,135.891622,0.001914,-1.910414,32.000000,-237.193353,136.609479,0.262680,13.487769,0.661554,266307.094464,0.913886,19.958191,20.566705,2.528980,68.736875,69.815392,88.233401,100.000000,36.873334,81.580000,35.991633,21.010000,15.313519
54.969609,65.166715,139.010473,142.519992,62.771874,57.743400,59.310157,12.812929,135.546874,0.893309,65.148287,55.555923,141.331077,137.558147,139.010263,136.456078,78.010054,135.888609,0.001910,-1.910413,32.000000,-237.193788,136.606444,0.260410,13.485583,0.661207,266307.180336,0.914567,19.955701,20.567269,2.528295,68.735515,69.813906,88.230963,100.000000,36.890582,81.580000,35.983636,21.010000,15.313807
54.972203,65.166921,138.992032,142.519518,62.744439,57.743644,59.305197,12.812637,135.548196,0.893257,65.147345,55.556707,141.329856,137.555521,139.009612,136.451449,78.008359,135.891666,0.001895,-1.910444,32.000000,-237.194067,136.607814,0.260520,13.479600,0.661422,266307.967187,0.914210,19.955038,20.568367,2.528393,68.732777,69.812446,88.228416,100.000000,36.884803,81.580000,35.973130,21.010000,15.314071
54.971346,65.167113,139.002794,142.518893,62.703828,57.743796,59.299013,12.811003,135.547131,0.893252,65.146823,55.553045,141.328667,137.550973,139.010084,136.452876,78.005956,135.892526,0.001890,-1.910477,32.000000,-237.195786,136.606350,0.260244,13.483471,0.661665,266308.791362,0.913932,19.954920,20.567607,2.528861,68.729069,69.810965,88.225990,100.000000,36.888965,81.580000,35.964931,21.010000,15.314381
54.972974,65.167133,138.962604,142.518489,62.711127,57.743867,59.293720,12.810321,135.544562,0.893221,65.146968,55.551365,141.327038,137.545950,139.010445,136.455771,78.005273,135.890072,0.001892,-1.910474,32.000000,-237.196447,136.606075,0.260474,13.483235,0.661823,266311.342162,0.913965,19.952635,20.570779,2.528406,68.725133,69.810167,88.225761,100.000000,36.871061,81.580000,35.955510,21.010000,15.314625
54.973722,65.166951,139.027450,142.517769,62.690381,57.743919,59.261463,12.811130,135.543353,0.893302,65.145742,55.551309,141.324970,137.544298,139.009071,136.456082,78.003601,135.887544,0.001878,-1.910528,32.000000,-237.195623,136.604734,0.260433,13.485680,0.661704,266314.963931,0.914079,19.953650,20.573600,2.528641,68.718752,69.809370,88.226902,100.000000,36.916994,81.580000,35.945794,21.010000,15.314882
