OSU 80 Ton Compressor Load Stand
J Singleton
Measured on:
Thursday, February 7, 2019
12:52:55 PM

1
Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe,Bypass Position,Water Pump Speed,MG,SG,ML,SL
psia,F,psia,F,lbm/min,lbm/min,Hz,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,F,F,F,,Hz,,,,
33.012149,39.230999,139.275960,160.982488,49.001764,35.171640,59.816040,12.766385,137.329131,1.065373,36.455171,33.515128,158.785930,139.459878,154.564745,138.568775,85.464140,138.145129,0.002040,-1.370622,32.000000,-237.240280,138.699431,0.217479,13.552832,0.620730,150999.422805,0.898475,19.308355,14.217515,4.209542,68.747455,77.215147,88.427913,14.371387,57.300589,36.467611,42.548814,22.800000,13.311358
32.996421,39.232489,139.210558,161.013936,48.983342,35.151405,59.799430,12.766150,137.310383,1.065012,36.451632,33.501600,158.809146,139.443230,154.572537,138.551681,85.463942,138.125317,0.002037,-1.373534,32.000000,-237.240565,138.680821,0.217143,13.550572,0.621074,150920.680180,0.899968,19.348061,14.208950,4.214538,68.746339,77.210826,88.430746,14.371387,57.315866,36.467611,42.586519,22.800000,13.311072
32.979303,39.224233,139.238143,161.048660,50.520514,35.127011,59.791140,12.766450,137.289601,1.065044,36.431963,33.483001,158.838060,139.420012,154.582174,138.529452,85.464414,138.102120,0.002035,-1.377010,32.000000,-237.240409,138.662771,0.217043,13.547789,0.621308,150825.396926,0.898492,19.389646,14.198832,4.218930,68.746625,77.206914,88.433902,14.371387,57.285824,36.467611,42.632456,22.800000,13.309159
32.961966,39.216557,139.177801,161.075348,49.910389,35.106637,59.811128,12.765669,137.268287,1.064636,36.428297,33.465974,158.861998,139.398283,154.587713,138.507408,85.464777,138.082705,0.002035,-1.379934,32.000000,-237.241222,138.641100,0.217310,13.545033,0.621093,150743.826991,0.898687,19.413489,14.189561,4.218959,68.746954,77.204336,88.437102,14.371387,57.310221,36.467611,42.676288,22.800000,13.307218
32.942053,39.212696,139.272248,161.105038,48.577963,35.082046,59.800813,12.764955,137.242380,1.065046,36.447677,33.444848,158.889839,139.370399,154.596141,138.482257,85.466130,138.057792,0.002023,-1.382262,32.000000,-237.241884,138.613396,0.217167,13.544222,0.621126,150640.346402,0.898669,19.429568,14.177998,4.221986,68.747051,77.200440,88.441630,14.371387,57.322888,36.467611,42.730773,22.800000,13.305601
32.925740,39.217642,139.219879,161.128210,49.561342,35.061648,59.813050,12.765438,137.221959,1.064687,36.501812,33.423629,158.912368,139.347714,154.603047,138.458994,85.466461,138.035563,0.002022,-1.382214,32.000000,-237.241337,138.587304,0.217204,13.545849,0.620956,150554.183119,0.898336,19.446551,14.168351,4.222376,68.746548,77.197526,88.445612,14.371387,57.302491,36.467611,42.777762,22.800000,13.305161
32.904730,39.235740,139.174379,161.156432,50.654318,35.037414,59.811012,12.766286,137.186262,1.220328,36.600073,33.402708,158.939194,139.317047,154.612353,138.428239,85.465992,138.007366,0.002022,-1.383227,32.000000,-237.240456,138.507377,0.278731,13.543792,0.621157,150451.850655,0.898435,19.471023,14.155085,4.227795,68.746197,77.195534,88.449555,14.371387,57.309732,36.467611,42.840933,22.800000,13.306610
32.888440,39.259853,139.163702,161.180239,50.896785,35.009122,59.816804,12.766685,137.152798,1.749829,36.706125,33.387054,158.959995,139.289873,154.622404,138.402478,85.465763,137.983011,0.002064,-1.385842,32.000000,-237.240236,138.436291,0.450075,13.544496,0.620818,150370.994514,0.898217,19.499191,14.144122,4.228299,68.745278,77.194353,88.452392,14.371387,57.298401,36.467611,42.893218,22.800000,13.309133
32.869025,39.297376,139.014565,161.209874,51.139477,34.980711,59.832917,12.766492,137.121951,1.785141,36.818404,33.369328,158.985680,139.259483,154.634447,138.370381,85.465594,137.953967,0.002031,-1.388161,32.000000,-237.240553,138.404658,0.458958,13.539924,0.620692,150280.963217,0.898282,19.547211,14.131104,4.229616,68.745131,77.192002,88.455889,14.371387,57.223157,36.467611,42.960135,22.800000,13.313481
32.852665,39.324265,139.009661,161.234325,49.641542,34.980481,59.815031,12.767122,137.095873,1.785317,36.884084,33.352013,159.008145,139.234339,154.648290,138.344843,85.466353,137.930561,0.002032,-1.388926,32.000000,-237.239849,138.377564,0.458562,13.534265,0.620418,150174.985178,0.898002,19.594531,14.119681,4.231386,68.745843,77.189223,88.460233,14.371387,57.220817,36.467611,43.018129,22.800000,13.316858
